t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
123	0	0	-0.030488	4.396528	0.000000	0	0	-0.030488	1.499222	0.000000	0	1.000000	-0.030488	1.310997	0.000000	0	1000	1000	1000	1000
124	0	0	0.000000	4.396437	0.000000	0	0	-0.000000	1.506210	0.000000	0	1.000000	-0.030488	1.310723	0.000000	0	1000	1000	1000	1000
125	0	0	0.000000	4.396251	0.000000	0	0	-0.000000	1.513465	0.000000	0	1.000000	-0.030488	1.317456	0.000000	0	1000	1000	1000	1000
126	0	0	0.000000	4.389167	0.000000	0	0	-0.000000	1.513656	0.000000	0	1.000000	-0.030488	1.324553	0.000000	0	1000	1000	1000	1000
127	0	0	0.000000	4.381988	0.000000	0	0	-0.000000	1.514111	0.000000	0	1.000000	-0.030488	1.338657	0.000000	0	1000	1000	1000	1000
128	0	0	-0.030488	4.388690	0.000000	0	0	-0.000000	1.521711	0.000000	0	1.000000	-0.060976	1.352308	0.000000	0	1000	1000	1000	1000
129	0	0	-0.030488	4.388401	0.000000	0	0	-0.000000	1.522511	0.000000	0	1.000000	-0.060976	1.373329	0.000000	0	1000	1000	1000	1000
130	0	0	-0.030488	4.395003	0.000000	0	0	-0.000000	1.530380	0.000000	0	1.000000	-0.060976	1.393986	0.000000	0	1000	1000	1000	1000
131	0	0	-0.030488	4.394712	0.000000	0	0	-0.000000	1.531182	0.000000	0	1.000000	-0.060976	1.415006	0.000000	0	1000	1000	1000	1000
132	0	0	-0.030488	4.394322	0.000000	0	0	-0.000000	1.538971	0.000000	0	1.000000	-0.060976	1.435752	0.000000	0	1000	1000	1000	1000
133	0	0	0.000000	4.387041	0.000000	0	0	-0.000000	1.539687	0.000000	0	1.000000	-0.060976	1.456862	0.000000	0	1000	1000	1000	1000
134	0	0	0.000000	4.379759	0.000000	0	0	-0.000000	1.540400	0.000000	0	1.000000	-0.060976	1.477972	0.000000	0	1000	1000	1000	1000
135	0	0	0.000000	4.372474	0.000000	0	0	-0.000000	1.547833	0.000000	0	1.000000	-0.060976	1.491802	0.000000	0	1000	1000	1000	1000
136	0	0	-0.030488	4.379364	0.000000	0	0	-0.000000	1.548186	0.000000	0	1.000000	-0.030488	1.498717	0.000000	0	1000	1000	1000	1000
137	0	0	-0.030488	4.379163	0.000000	0	0	-0.000000	1.555440	0.000000	0	1.000000	-0.030488	1.505449	0.000000	0	1000	1000	1000	1000
138	0	0	-0.030488	4.386317	0.000000	0	0	-0.000000	1.555893	0.000000	0	1.000000	-0.030488	1.512638	0.000000	0	1000	1000	1000	1000
139	0	0	-0.030488	4.386214	0.000000	0	0	-0.000000	1.562881	0.000000	0	1.000000	-0.030488	1.512364	0.000000	0	1000	1000	1000	1000
140	0	0	-0.030488	4.386111	0.000000	0	0	-0.000000	1.569869	0.000000	0	1.000000	-0.030488	1.512089	0.000000	0	1000	1000	1000	1000
141	0	0	0.000000	4.385908	0.000000	0	0	-0.030488	1.577124	0.000000	0	1.000000	-0.030488	1.518822	0.000000	0	1000	1000	1000	1000
142	0	0	0.000000	4.385805	0.000000	0	0	-0.030488	1.584112	0.000000	0	1.000000	-0.030488	1.518547	0.000000	0	1000	1000	1000	1000
143	0	0	0.000000	4.385600	0.000000	0	0	-0.030488	1.591366	0.000000	0	1.000000	-0.030488	1.525279	0.000000	0	1000	1000	1000	1000
144	0	0	-0.030488	4.385499	0.000000	0	0	-0.000000	1.591633	0.000000	0	1.000000	-0.030488	1.532287	0.000000	0	1000	1000	1000	1000
145	0	0	-0.030488	4.385293	0.000000	0	0	-0.000000	1.598887	0.000000	0	1.000000	-0.030488	1.539019	0.000000	0	1000	1000	1000	1000
146	0	0	-0.030488	4.378102	0.000000	0	0	-0.000000	1.599329	0.000000	0	1.000000	-0.060976	1.553127	0.000000	0	1000	1000	1000	1000
147	0	0	-0.030488	4.377898	0.000000	0	0	-0.000000	1.599861	0.000000	0	1.000000	-0.060976	1.567141	0.000000	0	1000	1000	1000	1000
148	0	0	-0.030488	4.384472	0.000000	0	0	-0.000000	1.607739	0.000000	0	1.000000	-0.060976	1.587792	0.000000	0	1000	1000	1000	1000
149	0	0	-0.030488	4.384057	0.000000	0	0	-0.000000	1.615526	0.000000	0	1.000000	-0.060976	1.608538	0.000000	0	1000	1000	1000	1000
150	0	0	-0.030488	4.383747	0.000000	0	0	-0.000000	1.616324	0.000000	0	1.000000	-0.060976	1.629557	0.000000	0	1000	1000	1000	1000
151	0	0	0.000000	4.383439	0.000000	0	0	-0.000000	1.617123	0.000000	0	1.000000	-0.060976	1.650576	0.000000	0	1000	1000	1000	1000
152	0	0	-0.030488	4.376245	0.000000	0	0	-0.000000	1.617558	0.000000	0	1.000000	-0.060976	1.664683	0.000000	0	1000	1000	1000	1000
153	0	0	-0.030488	4.375822	0.000000	0	0	-0.000000	1.625343	0.000000	0	1.000000	-0.060976	1.685427	0.000000	0	1000	1000	1000	1000
154	0	0	-0.030488	4.382705	0.000000	0	0	-0.000000	1.625707	0.000000	0	1.000000	-0.030488	1.692337	0.000000	0	1000	1000	1000	1000
155	0	0	-0.030488	4.382498	0.000000	0	0	-0.000000	1.626239	0.000000	0	1.000000	-0.030488	1.706349	0.000000	0	1000	1000	1000	1000
156	0	0	-0.030488	4.382278	0.000000	0	0	-0.000000	1.633493	0.000000	0	1.000000	-0.030488	1.713080	0.000000	0	1000	1000	1000	1000
157	0	0	-0.030488	4.382278	0.000000	0	0	-0.000000	1.633493	0.000000	0	1.000000	-0.030488	1.713080	0.000000	0	1000	1000	1000	1000
158	0	0	-0.030488	4.382059	0.000000	0	0	-0.000000	1.640747	0.000000	0	1.000000	-0.030488	1.719810	0.000000	0	1000	1000	1000	1000
159	0	0	0.000000	4.381942	0.000000	0	0	-0.030488	1.647734	0.000000	0	1.000000	-0.030488	1.719535	0.000000	0	1000	1000	1000	1000
160	0	0	-0.030488	4.381837	0.000000	0	0	-0.030488	1.648000	0.000000	0	1.000000	-0.030488	1.726540	0.000000	0	1000	1000	1000	1000
161	0	0	-0.030488	4.381721	0.000000	0	0	-0.000000	1.654988	0.000000	0	1.000000	-0.030488	1.726265	0.000000	0	1000	1000	1000	1000
162	0	0	-0.030488	4.388603	0.000000	0	0	-0.000000	1.655356	0.000000	0	1.000000	-0.030488	1.733173	0.000000	0	1000	1000	1000	1000
163	0	0	-0.030488	4.388497	0.000000	0	0	-0.000000	1.655622	0.000000	0	1.000000	-0.030488	1.740178	0.000000	0	1000	1000	1000	1000
164	0	0	-0.030488	4.388167	0.000000	0	0	-0.000000	1.663142	0.000000	0	1.000000	-0.060976	1.753914	0.000000	0	1000	1000	1000	1000
165	0	0	-0.030488	4.387955	0.000000	0	0	-0.000000	1.663674	0.000000	0	1.000000	-0.060976	1.767924	0.000000	0	1000	1000	1000	1000
166	0	0	-0.030488	4.387516	0.000000	0	0	-0.000000	1.671461	0.000000	0	1.000000	-0.060976	1.788664	0.000000	0	1000	1000	1000	1000
167	0	0	-0.030488	4.387181	0.000000	0	0	-0.000000	1.678981	0.000000	0	1.000000	-0.060976	1.802397	0.000000	0	1000	1000	1000	1000
168	0	0	-0.030488	4.386859	0.000000	0	0	-0.000000	1.679779	0.000000	0	1.000000	-0.060976	1.823412	0.000000	0	1000	1000	1000	1000
169	0	0	-0.030488	4.386537	0.000000	0	0	-0.000000	1.680577	0.000000	0	1.000000	-0.060976	1.844426	0.000000	0	1000	1000	1000	1000
